Book Category,Book Name,Chapter,Verse,Translation,Number
sahidic-old-testament,20_Proverbs_26,26,ⲡⲉⲧϩⲱⲡ ⲛⲟⲩⲙⲛⲧϫⲁϫⲉ ϣⲁϥⲧⲟⲩⲛⲉⲥⲟⲩⲡⲟⲛⲏⲣⲓⲁ ϣⲁⲣⲉⲟⲩⲥⲁⲃⲉ ⲇⲉ ϭⲱⲗⲡ ⲉⲃⲟⲗ ⲛⲛⲉϥⲛⲟⲃⲉ ϩⲛⲟⲩⲙⲏⲏϣⲉ,"He that hides enmity frames deceit: but being easily discerned, exposes his own sins in the public assemblies.",26
sahidic-old-testament,20_Proverbs_26,26,ⲡⲉⲧϣⲓⲕⲉ ⲛⲟⲩϩⲓⲉⲓⲧ ⲉⲡⲉⲧϩⲓⲧⲟⲩⲱϥ ϥⲛⲁϩⲉ ⲉϩⲣⲁⲓ ⲉⲣⲟϥ ⲡⲉⲧⲥⲕⲟⲣⲕⲣ ⲇⲉ ⲛⲟⲩⲱⲛⲉ ⲉϥⲛⲁϩⲉ ⲉϫⲱϥ,"He that digs a pit for his neighbour shall fall into it: and he that rolls a stone, rolls it upon himself.",27
sahidic-old-testament,20_Proverbs_26,26,ⲡⲗⲁⲥ ⲛⲛⲟⲩϫ ⲙⲟⲥϩⲧⲉ ⲛⲧⲙⲉ ⲧⲧⲁⲡⲣⲟ ⲇⲉ ⲉⲧϣⲧⲣⲧⲱⲣ ⲛⲁⲉⲓⲣⲉ ⲛϩⲉⲛϣⲧⲟⲣⲧⲣ,A lying tongue hates the truth; and an unguarded mouth causes tumults.,28
sahidic-old-testament,23_Isaiah_11,11,ⲁⲩⲱ ⲟⲩⲛ ⲟⲩϭⲉⲣⲱⲃ ⲛⲏⲩ ⲉⲃⲟⲗ ϩⲛⲧⲛⲟⲩⲛⲉ ⲛⲓⲉⲥⲥⲁⲓ ⲁⲩⲱ ⲟⲩⲛ ⲟⲩϩⲣⲏⲣⲉ ⲛⲏⲩ ⲉϩⲣⲁⲓ ϩⲛⲧⲉϥⲛⲟⲩⲛⲉ,"And there shall come forth a rod out of the root of Jesse, and a blossom shall come up from his root:",1
sahidic-old-testament,23_Isaiah_11,11,ⲁⲩⲱ ⲡⲉⲡⲛⲉⲩⲙⲁ ⲙⲡⲛⲟⲩⲧⲉ ⲛⲁⲙⲧⲟⲛ ⲙⲙⲟϥ ⲉϩⲣⲁⲓ ⲉϫⲱϥ ⲟⲩⲡⲛⲉⲩⲙⲁ ⲛⲥⲟⲫⲓⲁ ϩⲓⲙⲛⲧⲣⲙⲛϩⲏⲧ ⲟⲩⲡⲛⲉⲩⲙⲁ ⲛϣⲟϫⲛⲉ ϩⲓϭⲟⲙ ⲟⲩⲡⲛⲉⲩⲙⲁ ⲛⲥⲟⲟⲩⲛ ϩⲓⲙⲛⲧⲣⲙⲛⲛⲟⲩⲧⲉ,"and the Spirit of God shall rest upon him, the spirit of wisdom and understanding, the spirit of counsel and strength, the spirit of knowledge and godliness shall fill him;",2
sahidic-old-testament,23_Isaiah_11,11,ⲁⲩⲱ ϥⲛⲁⲙⲟⲩϩ ϩⲓⲧⲙⲡⲉⲡⲛⲉⲩⲙⲁ ⲛⲧϩⲟⲧⲉ ⲙⲡⲛⲟⲩⲧⲉ ⲛⲉϥⲛⲁⲕⲣⲓⲛⲉ ⲁⲛ ⲕⲁⲧⲁⲟⲩⲉⲟⲟⲩ ⲛⲉϥⲛⲁϫⲡⲓⲟ ⲁⲛ ⲕⲁⲧⲁⲧϭⲓⲛϣⲁϫⲉ,"the spirit of the fear of God. He shall not judge according to appearance, nor reprove according to report:",3
sahidic-old-testament,23_Isaiah_11,11,ⲁⲗⲗⲁ ⲉϥⲛⲁⲕⲣⲓⲛⲉ ⲙⲡϩⲁⲡ ⲛⲛⲉⲧⲑⲃⲃⲓⲏⲩ ⲁⲩⲱ ϥⲛⲁϫⲡⲓⲟ ⲛⲛϫⲁⲥⲓϩⲏⲧ ⲛϥⲧⲟⲩϫⲟ ⲛⲛⲉⲧⲑⲃⲃⲓⲏⲩ ⲙⲡⲕⲁϩ ⲛϥϣⲁⲁⲣⲉ ⲉⲡⲕⲁϩ ϩⲙⲡϣⲁϫⲉ ⲛⲣⲱϥ ⲁⲩⲱ ϩⲙⲡⲉⲡⲛⲉⲩⲙⲁ ϩⲓⲧⲛⲛⲉϥⲥⲡⲟⲧⲟⲩ ϥⲛⲁⲧⲁⲕⲟ ⲙⲡⲣⲱⲙⲉ ⲛⲁⲥⲉⲃⲏⲥ,"but he shall judge the cause of the lowly, and shall reprove the lowly of the earth: and he shall smite the earth with the word of his mouth, and with the breath of his lips shall he destroy the ungodly one.",4
sahidic-old-testament,23_Isaiah_11,11,ⲁⲩⲱ ϥⲛⲁϣⲱⲡⲉ ⲉⲣⲉⲧⲇⲓⲕⲁⲓⲟⲥⲩⲛⲏ ⲙⲏⲣ ⲉⲧⲉϥϯⲡⲉ ⲁⲩⲱ ⲉⲣⲉⲧⲙⲉ ϣⲟϫⲡ ⲉⲛⲉϥⲥⲡⲓⲣⲟⲟⲩⲉ,"And he shall have his loins girt with righteousness, and his sides clothed with truth.",5
sahidic-old-testament,23_Isaiah_11,11,ⲧⲟⲧⲉ ⲟⲩⲛ ⲟⲩⲱⲛϣ ⲛⲁⲙⲟⲟⲛⲉ ϩⲓⲟⲩⲥⲟⲡ ⲙⲛⲟⲩϩⲓⲉⲓⲃ ⲁⲩⲱ ⲟⲩⲛ ⲟⲩⲡⲁⲣⲇⲁⲗⲓⲥ ⲛⲁⲙⲧⲟⲛ ⲙⲙⲟⲥ ϩⲓⲟⲩⲥⲟⲡ ⲙⲛⲟⲩⲃⲁⲁⲙⲡⲉ ⲁⲩⲱ ⲟⲩⲛ ⲟⲩⲕⲧⲏⲣ ⲙⲛⲟⲩⲙⲟⲩⲓ ⲙⲛⲟⲩⲙⲁⲥⲉ ⲛⲁⲙⲟⲟⲛⲉ ϩⲓⲟⲩⲥⲟⲡ ⲁⲩⲱ ⲟⲩⲛ ⲟⲩⲕⲟⲩⲓ ⲛϣⲏⲣⲉ ϣⲏⲙ ⲛⲁⲙⲟⲟⲛⲉ ⲙⲙⲟⲟⲩ,"And the wolf shall feed with the lamb, and the leopard shall lie down with the kid; and the young calf and bull and lion shall feed together; and a little child shall lead them.",6
sahidic-old-testament,23_Isaiah_11,11,ⲁⲩⲱ ⲟⲩⲛ ⲟⲩⲙⲁⲥⲉ ⲙⲛⲟⲩⲥⲁⲣⲝ ⲛⲁⲙⲟⲟⲛⲉ ϩⲓⲟⲩⲥⲟⲡ ⲁⲩⲱ ⲛⲉⲩϣⲏⲣⲉ ⲛⲁϣⲱⲡⲉ ⲙⲛⲛⲉⲩⲉⲣⲏⲩ ϩⲓⲟⲩⲥⲟⲡ ⲁⲩⲱ ⲟⲩⲛ ⲟⲩⲙⲁⲥⲉ ⲙⲛⲟⲩⲙⲟⲩⲓ ⲛⲁⲟⲩⲉⲙ ⲧⲱϩ ⲙⲛⲛⲉⲩⲉⲣⲏⲩ,And the ox and bear shall feed together; and their young shall be together: and the lion shall eat straw like the ox.,7
sahidic-old-testament,23_Isaiah_11,11,ⲁⲩⲱ ⲟⲩⲛ ⲟⲩϣⲏⲣⲉ ϣⲏⲙ ⲛⲁϫⲉ ⲧⲟⲟⲧϥ ⲉϫⲙⲡⲉϣⲕⲟⲗ ⲛⲛϩⲟϥ ⲁⲩⲱ ⲉϫⲙⲡⲙⲁ ⲛⲛⲕⲟⲧⲕ ⲛⲛϣⲏⲣⲉ ⲛⲛϩⲟϥ,"And an infant shall put his hand on the holes of asps, and on the nest of young asps.",8
sahidic-old-testament,23_Isaiah_11,11,ⲁⲩⲱ ⲛⲥⲉⲧⲙⲗⲟⲕⲥϥ ⲁⲩⲱ ⲛⲥⲉⲧⲛⲉϣ ϭⲙϭⲟⲙ ⲉⲧⲁⲕⲉ ⲗⲁⲁⲩ ϩⲓϫⲙⲡⲁⲧⲟⲟⲩ ⲉⲧⲟⲩⲁⲁⲃ ϫⲉⲁⲙⲁ ⲛⲓⲙ ⲙⲟⲩϩ ⲛⲥⲟⲩⲛ ⲡϫⲟⲉⲓⲥ ⲛⲧϩⲉ ⲛⲟⲩⲙⲟⲟⲩ ⲉϥⲟϣ ⲉϩⲉⲃⲉⲥ ⲛⲉⲑⲁⲗⲁⲥⲥⲁ,"And they shall not hurt, nor shall they at all be able to destroy any one on my holy mountain: for the whole world is filled with the knowledge of the Lord, as much water covers the seas.",9
sahidic-old-testament,23_Isaiah_11,11,ⲁⲩⲱ ⲥⲛⲁϣⲱⲡⲉ ϩⲙⲡⲉϩⲟⲟⲩ ⲉⲧⲙⲙⲁⲩ ⲛϭⲓⲧⲛⲟⲩⲛⲉ ⲛⲓⲉⲥⲥⲁⲓ ⲁⲩⲱ ⲡⲉⲧⲛⲁⲧⲱⲟⲩⲛ ⲉⲁⲣⲭⲉⲓ ⲉⲛϩⲉⲑⲛⲟⲥ ⲛϩⲉⲑⲛⲟⲥ ⲛⲁϩⲉⲗⲡⲓⲍⲉ ⲉⲣⲟϥ ⲁⲩⲱ ⲡⲉϥⲙⲧⲟⲛ ⲛⲁϣⲱⲡⲉ ϩⲛⲟⲩⲇⲓⲙⲏ,"And in that day there shall be a root of Jesse, and he that shall arise to rule over the Gentiles; in him shall the Gentiles trust, and his rest shall be glorious.",10
sahidic-old-testament,23_Isaiah_11,11,ⲁⲩⲱ ⲥⲛⲁϣⲱⲡⲉ ϩⲙⲡⲉϩⲟⲟⲩ ⲉⲧⲙⲙⲁⲩ ⲡϫⲟⲉⲓⲥ ⲛⲁⲟⲩⲱϩ ⲉⲧⲟⲟⲧϥ ⲉⲟⲩⲱⲛϩ ⲉⲃⲟⲗ ⲛⲧⲉϥϭⲓϫ ⲉϯ ⲕⲱϩ ⲁⲩⲱ ⲉϯ ⲉⲟⲟⲩ ⲙⲡϣⲱϫⲡ ⲙⲡⲥⲉⲉⲡⲉ ⲙⲡⲗⲁⲟⲥ ⲡⲉⲧⲛⲁϣⲱϫⲡ ⲉⲛⲁⲥⲥⲩⲣⲓⲟⲥ ⲁⲩⲱ ⲉⲕⲏⲙⲉ ⲙⲛⲧⲃⲁⲃⲩⲗⲱⲛ ⲁⲩⲱ ⲉⲃⲟⲗ ϩⲛⲛⲉϭⲟⲟϣ ⲙⲛⲛⲉⲗⲁⲙⲓⲧⲏⲥ ⲁⲩⲱ ⲉⲃⲟⲗ ϩⲛⲙⲙⲁ ⲛϣⲁ ⲙⲡⲣⲏ ⲁⲩⲱ ⲉⲃⲟⲗ ϩⲛⲧⲁⲣⲁⲃⲓⲁ,"And it shall be in that day, that the Lord shall again shew his hand, to be zealous for the remnant that is left of the people, which shall be left by the Assyrians, and that from Egypt, and from the country of Babylon, and from Ethiopia, and from the Elamites, and from the rising of the sun, and out of Arabia.",11
sahidic-old-testament,23_Isaiah_11,11,ϥⲛⲁϥⲓ ⲛⲟⲩⲙⲁⲉⲓⲛ ⲉⲛϩⲉⲑⲛⲟⲥ ⲁⲩⲱ ⲛϥⲥⲱⲟⲩϩ ⲉϩⲟⲩⲛ ⲛⲛⲉⲧⲥⲟⲣⲙ ⲙⲡⲓⲥⲣⲁⲏⲗ ⲁⲩⲱ ⲛⲉⲧϫⲟⲟⲣⲉ ⲉⲃⲟⲗ ⲛⲧⲉⲓⲟⲩⲇⲁ ϥⲛⲁⲥⲟⲟⲩϩⲟⲩ ⲉⲃⲟⲗ ϩⲙⲡⲉϥⲧⲟⲩ ⲥⲁ ⲙⲡⲕⲁϩ,"And he shall lift up a standard for the nations, and he shall gather the lost ones of Israel, and he shall gather the dispersed of Juda from the four corners of the earth.",12
sahidic-old-testament,23_Isaiah_11,11,ⲥⲉⲛⲁϥⲓ ⲙⲡⲕⲱϩ ⲛⲉⲫⲣⲁⲓⲙ ⲁⲩⲱ ⲛϫⲁϫⲉ ⲛⲓⲟⲩⲇⲁ ⲛⲁⲧⲁⲕⲟ ⲉⲫⲣⲁⲓⲙ ⲛⲁⲕⲱϩ ⲁⲛ ⲉⲓⲟⲩⲇⲁ ⲁⲩⲱ ⲓⲟⲩⲇⲁ ⲛⲁⲑⲗⲓⲃⲉ ⲁⲛ ⲛⲉⲫⲣⲁⲓⲙ,"And the envy of Ephraim shall be taken away, and the enemies of Juda shall perish: Ephraim shall not envy Juda, and Juda shall not afflict Ephraim.",13
sahidic-old-testament,23_Isaiah_11,11,ⲁⲩⲱ ⲥⲉⲛⲁϩⲱⲗ ⲛⲛⲉϫⲏⲩ ⲛⲛⲁⲗⲗⲟⲫⲩⲗⲟⲥ ⲉⲩϣⲱⲗ ⲛⲧⲑⲁⲗⲁⲥⲥⲁ ϩⲓⲟⲩⲥⲟⲡ ⲁⲩⲱ ⲛⲉⲧϩⲛ ⲙⲙⲁ ⲛϣⲁ ⲙⲡⲣⲏ ⲙⲛⲧⲓⲇⲟⲩⲙⲁⲓⲁ ⲁⲩⲱ ⲥⲉⲛⲁϩⲓ ⲧⲟⲟⲧⲟⲩ ⲉϫⲙⲙⲱⲁⲃ ⲛϣⲟⲣⲡ ⲛϣⲏⲣⲉ ⲇⲉ ⲛⲁⲙⲙⲱⲛ ⲛⲁⲥⲱⲧⲙ ⲛϣⲟⲣⲡ,"And they shall fly in the ships of the Philistines: they shall at the same time spoil the sea, and them that come from the east, and Idumea: and they shall lay their hands on Moab first; but the children of Ammon shall first obey them.",14
sahidic-old-testament,23_Isaiah_11,11,ⲁⲩⲱ ⲡϫⲟⲉⲓⲥ ⲛⲁⲣ ⲧϩⲁⲗⲁⲥⲥⲁ ⲛⲕⲏⲙⲉ ⲛϫⲁⲓⲉ ⲁⲩⲱ ϥⲛⲁⲉⲓⲛⲉ ⲛⲧⲉϥϭⲓϫ ⲉϫⲙⲡⲓⲉⲣⲟ ϩⲛⲟⲩⲧⲏⲩ ⲛϭⲟⲛⲥ ⲁⲩⲱ ϥⲛⲁⲡⲁⲧⲁⲥⲥⲉⲓ ⲛⲥⲁϣϥ ⲛⲓⲁ ⲛⲧⲉⲕⲏⲙⲉ ϩⲱⲥⲧⲉ ⲉⲧⲣⲉⲩⲙⲟⲟϣⲉ ⲛϩⲏⲧⲟⲩ ϩⲉⲛϩⲛⲧⲟⲟⲩⲉ,"And the Lord shall make desolate the sea of Egypt; and he shall lay his hand on the river with a strong wind, and he shall smite the seven channels, so that men shall pass through it dry-shod.",15
sahidic-old-testament,23_Isaiah_11,11,ⲁⲩⲱ ⲟⲩⲛ ⲟⲩϩⲓⲏ ⲛⲁϣⲱⲡⲉ ⲙⲡⲗⲁⲟⲥ ⲛⲧⲁϥϣⲱϫⲡ ϩⲛⲕⲏⲙⲉ ⲁⲩⲱ ⲥⲛⲁϣⲱⲡⲉ ⲙⲡⲓⲥⲣⲁⲏⲗ ⲛⲧϩⲉ ⲙⲡⲉⲓϩⲟⲟⲩ ⲉⲛⲧⲁϥⲉⲓ ⲉⲃⲟⲗ ϩⲙⲡⲕⲁϩ ⲛⲕⲏⲙⲉ,And there shall be a passage for my people that is left in Egypt: and it shall be to Israel as the day when he came forth out of the land of Egypt.,16
sahidic-old-testament,19_Psalms_124,124,ⲧⲱⲇⲏ ⲛⲛⲧⲱⲣⲧⲣ ⲛⲉⲧⲛⲁϩⲧⲉ ⲉⲡϫⲟⲉⲓⲥ ⲉⲩⲟ ⲛⲧϩⲉ ⲙⲡⲧⲟⲟⲩ ⲛⲥⲓⲱⲛ ⲡⲉⲧⲟⲩⲏϩ ϩⲛⲧϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ ⲛϥⲛⲁⲕⲓⲙ ⲁⲛ ϣⲁⲉⲛⲉϩ,They that trust in the Lord shall be as mount Sion: he that dwells in Jerusalem shall never be moved.,1
sahidic-old-testament,19_Psalms_124,124,ⲛⲧⲟⲟⲩ ⲙⲡⲉⲥⲕⲱⲧⲉ ⲁⲩⲱ ⲡϫⲟⲉⲓⲥ ⲙⲡⲕⲱⲧⲉ ⲙⲡⲉϥⲗⲁⲟⲥ ϫⲓⲛⲧⲉⲛⲟⲩ ϣⲁⲉⲛⲉϩ,"The mountains are round about her, and so the Lord is round about his people, from henceforth and even for ever.",2
sahidic-old-testament,19_Psalms_124,124,ϫⲉⲛϥⲛⲁⲕⲱ ⲁⲛ ⲙⲡϭⲉⲣⲱⲃ ⲛⲛⲣⲉϥⲣⲛⲟⲃⲉ ϩⲓϫⲙⲡⲉⲕⲗⲏⲣⲟⲥ ⲛⲛⲇⲓⲕⲁⲓⲟⲥ ϫⲉⲕⲁⲥ ⲉⲛⲉⲛⲇⲓⲕⲁⲓⲟⲥ ⲥⲟⲩⲧⲛ ⲛⲉⲩϭⲓϫ ⲉⲃⲟⲗ ϩⲛϩⲉⲛⲁⲛⲟⲙⲓⲁ,For the Lord will not allow the rod of sinners to be upon the lot of the righteous; lest the righteous should stretch forth their hands to iniquity.,3
sahidic-old-testament,19_Psalms_124,124,ⲡϫⲟⲉⲓⲥ ⲁⲣⲓⲡⲉⲧⲁⲛⲟⲩϥ ⲛⲛⲁⲅⲁⲑⲟⲥ ⲙⲛⲛⲉⲧⲥⲟⲩⲧⲱⲛ ϩⲙⲡⲉⲩϩⲏⲧ,"Do good, O Lord, to them that are good, and to them that are upright in heart.",4
sahidic-old-testament,19_Psalms_124,124,ⲛⲉⲧⲣⲓⲕⲉ ⲇⲉ ⲙⲙⲟⲟⲩ ⲉⲃⲟⲗ ⲉⲛⲙⲛⲧⲥⲁ ⲛⲕⲟⲧⲥ ⲡϫⲟⲉⲓⲥ ⲛⲁⲛⲟⲩϫⲟⲩ ⲙⲛⲛⲉⲧⲣϩⲱⲃ ⲉⲧⲁⲛⲟⲙⲓⲁ ⲧ ⲉϫⲙⲡⲓⲥⲣⲁⲏⲗ,But them that turn aside to crooked ways the Lord will lead away with the workers of iniquity: but peace shall be upon Israel.,5
sahidic-old-testament,19_Psalms_61,61,ⲉⲡϫⲱⲕ ⲉⲃⲟⲗ ϩⲁⲓⲇⲓⲑⲟⲩⲛ ⲡⲉⲯⲁⲗⲙⲟⲥ ⲛⲇⲁⲩⲉⲓⲇ,Not Found,0
sahidic-old-testament,19_Psalms_61,61,ⲙⲏ ⲉⲣⲉⲧⲁⲯⲩⲭⲏ ⲛⲁϩⲩⲡⲟⲧⲁⲥⲥⲉ ⲁⲛ ⲙⲡⲛⲟⲩⲧⲉ ⲉⲣⲉⲡⲁⲟⲩϫⲁⲓ ⲅⲁⲣ ϩⲁⲧⲏϥ,Shall not my soul be subjected to God? for of him is my salvation.,1
sahidic-old-testament,19_Psalms_61,61,ⲛⲁⲓ ⲅⲁⲣ ⲛⲧⲟϥ ⲡⲉ ⲡⲛⲟⲩⲧⲉ ⲡⲁⲥⲱⲧⲏⲣ ⲡⲁⲣⲉϥϣⲟⲡⲧ ⲉⲣⲟϥ ⲛϯⲛⲁⲕⲓⲙ ⲁⲛ ⲉⲡⲉϩⲟⲩⲟ,"For he is my God, and my saviour; my helper, I shall not be moved very much.",2
sahidic-old-testament,19_Psalms_61,61,ϣⲁⲧⲛⲁⲩ ⲧⲉⲧⲛⲧⲱⲟⲩⲛ ⲉϫⲙⲡⲣⲱⲙⲉ ⲧⲉⲧⲛϩⲱⲧⲃ ⲧⲏⲣⲧⲛ ⲛⲧϩⲉ ⲛⲟⲩϫⲟ ⲉⲁⲥⲣⲓⲕⲉ ⲁⲩⲱ ⲟⲩϫⲟⲗϫⲗ ⲉⲁϥⲟⲩⲱⲗⲥ,How long will ye assault a man? ye are all slaughtering as with a bowed wall and a broken hedge.,3
sahidic-old-testament,19_Psalms_61,61,ⲡⲗⲏⲛ ⲁⲩϫⲓϣⲟϫⲛⲉ ⲉⲕⲱ ⲛⲥⲱⲟⲩ ⲛⲧⲁⲧⲓⲙⲏ ⲁⲩⲡⲱⲧ ϩⲓⲟⲩⲥⲟⲡ ϩⲙⲡϭⲟⲗ ⲛⲉⲩⲥⲙⲟⲩ ⲡⲉ ϩⲛⲧⲉⲩⲧⲁⲡⲣⲟ ⲉⲩⲥⲁϩⲟⲩ ϩⲙⲡⲉⲩϩⲏⲧ ⲇⲓⲁⲯⲁⲗⲙⲁ,"They only took counsel to set at nought mine honour: I ran in thirst: with their mouth they blessed, but with their heart they cursed. Pause.",4
sahidic-old-testament,19_Psalms_61,61,ⲡⲗⲏⲛ ⲧⲁⲯⲩⲭⲏ ϩⲩⲡⲟⲧⲁⲥⲥⲉ ⲙⲡϫⲟⲉⲓⲥ ⲉⲣⲉⲧⲁϩⲩⲡⲟⲙⲟⲛⲏ ⲅⲁⲣ ϩⲁⲧⲏϥ,"Nevertheless do thou, my soul, be subjected to God; for of him is my patient hope.",5
sahidic-old-testament,19_Psalms_61,61,ϫⲉⲛⲧⲟϥ ⲡⲉ ⲡⲛⲟⲩⲧⲉ ⲡⲁⲥⲱⲧⲏⲣ ⲡⲁⲣⲉϥϣⲟⲡⲧ ⲉⲣⲟϥ ⲛϯⲛⲁⲕⲓⲙ ⲁⲛ,"For he is my God and my Saviour; my helper, I shall not be moved.",6
sahidic-old-testament,19_Psalms_61,61,ⲉⲣⲉⲡⲁⲟⲩϫⲁⲓ ϩⲓⲡⲁⲛⲟⲩⲧⲉ ⲁⲩⲱ ⲡⲁⲉⲟⲟⲩ ⲡⲉ ⲡⲛⲟⲩⲧⲉ ⲛⲧⲁⲃⲟⲏⲑⲓⲁ ⲧⲁϩⲉⲗⲡⲓⲥ ⲡⲉ ⲡⲛⲟⲩⲧⲉ,"In God is my salvation and my glory: he is the God of my help, and my hope is in God.",7
sahidic-old-testament,19_Psalms_61,61,ⲛⲁϩⲧⲉ ⲉⲣⲟϥ ⲥⲩⲛⲁⲅⲱⲅⲏ ⲛⲓⲙ ⲛⲗⲁⲟⲥ ⲡⲱϩⲧ ⲛⲛⲉⲧⲛϩⲏⲧ ⲙⲡⲉϥⲙⲧⲟ ⲉⲃⲟⲗ ⲇⲓⲁⲯⲁⲗⲙⲁ ⲡⲛⲟⲩⲧⲉ ⲡⲉ ⲡⲉⲛⲃⲟⲏⲑⲟⲥ,"Hope in him, all ye congregation of the people; pour out your hearts before him, for God is our helper. Pause.",8
sahidic-old-testament,19_Psalms_61,61,ⲡⲗⲏⲛ ⲛϣⲏⲣⲉ ⲛⲛⲣⲱⲙⲉ ϣⲟⲩⲉⲓⲧ ϩⲉⲛⲛⲟⲩϫ ⲛⲉ ⲛϣⲏⲣⲉ ⲛⲛⲣⲱⲙⲉ ϩⲛⲛⲛⲁϩⲃⲉϥ ⲛϫⲓⲛϭⲟⲛⲥ ⲛⲧⲟⲟⲩ ϩⲓⲛⲉⲩⲉⲣⲏⲩ ⲉⲃⲟⲗ ϩⲛⲧⲙⲛⲧⲉⲡⲣⲁ,"But the sons of men are vain; the sons of men are false, so as to be deceitful in the balances; they are all alike formed out of vanity.",9
sahidic-old-testament,19_Psalms_61,61,ⲙⲡⲣⲛⲁϩⲧⲉ ⲉϫⲓⲛϭⲟⲛⲥ ⲙⲡⲣⲕⲁϩⲧⲏⲧⲛ ⲉⲧⲱⲣⲡ ⲟⲩⲙⲛⲧⲣⲙⲙⲁⲟ ⲉⲥϣⲁⲛⲉⲓ ⲙⲡⲣⲕⲁϩⲧⲏⲧⲛ ⲉⲣⲟⲥ,"Trust not in unrighteousness, and lust not after robberies: if wealth should flow in, set not your heart upon it.",10
sahidic-old-testament,19_Psalms_61,61,ⲡⲛⲟⲩⲧⲉ ⲁⲩϣⲁϫⲉ ⲛⲟⲩⲥⲟⲡ ⲁⲓⲥⲉⲧⲙ ⲛⲁⲓ ⲛⲥⲉⲡⲥⲛⲁⲩ ϫⲉⲡⲁⲙⲁϩⲧⲉ ⲡⲁⲡⲛⲟⲩⲧⲉ ⲡⲉ,"God has spoken once, and I have heard these two things, that power is of God;",11
sahidic-old-testament,19_Psalms_61,61,ⲁⲩⲱ ⲡⲱⲕ ⲡϫⲟⲉⲓⲥ ⲡⲉ ⲡⲛⲉⲩⲙⲁ ϫⲉⲛⲧⲟⲕ ⲡⲉⲧⲛⲁϯ ⲙⲡⲟⲩⲁ ⲕⲁⲧⲁⲛⲉϥϩⲃⲏⲩⲉ,"and mercy is thine, O Lord; for thou wilt recompense every one according to his works.",12
sahidic-old-testament,10_II Samuel_6,6,ⲇⲁⲩⲉⲓⲇ ⲟⲛ ⲁϥⲥⲱⲟⲩϩ ⲉϩⲟⲩⲛ ⲛϩⲉⲣϣⲓⲣⲉ ⲛⲓⲙ ⲉⲧϩⲛⲡⲓⲥⲣⲁⲏⲗ ⲉⲩⲛⲁⲉⲣ ⲥⲁϣϥ ⲛⲧⲃⲁ ⲙⲙⲏⲏϣⲉ,"And David again gathered all the young men of Israel, about seventy thousand.",1
sahidic-old-testament,10_II Samuel_6,6,ⲁⲩⲱ ⲁϥⲧⲱⲟⲩⲛ ⲛϭⲓⲇⲁⲩⲉⲓⲇ ⲁϥⲃⲱⲕ ⲙⲛⲡⲗⲁⲟⲥ ⲧⲏⲣϥ ⲉⲧⲛⲙⲙⲁϥ ⲉⲃⲟⲗ ϩⲛⲛⲁⲣⲭⲱⲛ ⲧⲏⲣⲟⲩ ⲛⲧⲉϩⲓⲏ ⲛⲃⲱⲕ ⲉϩⲣⲁⲓ ⲉⲉⲓⲛⲉ ⲉⲃⲟⲗ ϩⲙⲡⲙⲁ ⲉⲧⲙⲙⲁⲩ ⲛⲧⲕⲟⲓⲃⲱⲧⲟⲥ ⲙⲡⲛⲟⲩⲧⲉ ⲛⲧⲁⲩⲧⲁⲩⲉ ⲣⲓⲛϥ ⲙⲡϫⲟⲉⲓⲥ ⲛⲛⲉϭⲟⲙ ⲉϫⲱⲥ ⲉϥϩⲙⲟⲟⲥ ϩⲓϫⲛⲛⲉⲭⲁⲓⲣⲟⲩⲃⲓⲛ ϩⲓϫⲱⲥ,"And David arose, and went, he and all the people that were with him, and some of the rulers of Juda, on an expedition to a distant place, to bring back thence the ark of God, on which the name of the Lord of Host who dwells between the cherubs upon it is called.",2
sahidic-old-testament,10_II Samuel_6,6,ⲁⲩⲱ ⲁϥⲧⲁⲗⲟ ⲛⲧⲕⲟⲓⲃⲱⲧⲟⲥ ⲙⲡϫⲟⲉⲓⲥ ⲉϫⲛⲟⲩⲁϭⲟⲗⲧⲉ ⲛⲃⲣⲣⲉ ⲁⲩⲡⲟⲟⲛⲉⲥ ⲉⲃⲟⲗ ϩⲙⲡⲏⲓ ⲛⲁⲙⲓⲛⲁⲇⲁⲃ ⲡⲉⲧϩⲉⲛ ⲡⲃⲟⲩⲛⲟⲥ ⲁⲩⲱ ⲱⲥⲁ ⲙⲛⲛⲉϥⲥⲛⲏⲩ ⲛϣⲏⲣⲉ ⲛⲁⲙⲓⲛⲁⲇⲁⲃ ⲁⲩϫⲱⲣⲙ ⲛⲧⲁϭⲟⲗⲧⲉ,"And they put the ark of the Lord on a new waggon, and took it out of the house of Aminadab who lived on the hill, and Oza and his brethren the sons of Aminadab drove the waggon with the ark.",3
sahidic-old-testament,10_II Samuel_6,6,ⲙⲛⲧⲕⲟⲓⲃⲱⲧⲟⲥ ⲛⲉϥⲥⲛⲏⲩ ⲇⲉ ⲛⲉⲩⲙⲟⲟϣⲉ ϩⲓϩⲏ ⲛⲧⲕⲟⲓⲃⲱⲧⲟⲥ,And his brethren went before the ark.,4
