Book Category,Book Name,Chapter,Verse,Translation,Number
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,48,ⲉⲛⲧⲙⲕⲣⲓⲛⲉ ⲅⲁⲣ ⲛⲥⲉⲛⲁⲕⲣⲓⲛⲉ ⲙⲙⲟⲛ ⲁⲛ ϩⲙⲡⲉϩⲟⲟⲩ,for if we do not judge they will not judge us in the Day of Judgement.,9
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,49,ⲧϩⲏⲇⲟⲛⲏ ⲅⲁⲣ ⲛⲧⲙⲛⲧⲁⲧⲥⲉⲓ ϣⲁⲥⲣⲡⲗⲟⲅⲓⲥⲙⲟⲥ ⲛⲥⲟϭ · ⲛⲥⲣⲧⲥⲩ ⲛⲏⲇⲏⲥⲓⲥ ⲛⲁⲧϣⲓⲡⲉ · ⲛⲥⲥⲱⲗⲡ ⲉⲃⲟⲗ ⲙⲡⲉⲭⲁⲗⲓⲛⲟⲥ ⲙⲡⲗⲁⲥ ·,"For the pleasure which attendeth drinking in excess maketh a man of understanding- to become a fool, and it turneth the conscience into a shameless thing, and it setteth loose the bridle of the tongue.",1
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,49,ⲡⲟⲩⲣⲟⲧ ⲙⲡⲧⲏⲣϥ · ⲡⲉⲧⲙϯⲗⲩⲡⲏ ⲙⲡⲉⲡⲛⲉⲩⲙⲁ ⲉⲧⲟⲩⲁⲁⲃ · ⲏ · ⲛⲧⲛⲧⲙⲡⲱϣⲥ ϩⲛⲟⲩϩⲏⲇⲟⲛⲏ ·,The greatest joy in all the world is to sorrow in the Holy Spirit; let us not stray in pleasure.,2
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,49,ⲁⲡⲟⲩⲏⲏⲃ ⲅⲁⲣ ⲡⲉϫⲁϥ ⲙⲛⲡⲉⲡⲣⲟⲫⲏⲧⲏⲥ ⲡⲱϣⲥ ⲉⲧⲃⲉⲡⲏⲣⲡ ·,"For the priest spake, and the prophet gave a warning concerning wine,",3
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,49,ⲟⲩⲁⲧⲁⲙⲁϩⲧⲉ ⲡⲉ ⲡⲏⲣⲡ ⲟⲩⲥⲱϣ ⲡⲉ ⲡϯϩⲉ · ⲡⲉⲧⲛⲁⲧⲁⲁϥ ⲉⲛⲁⲓ · ⲛϥⲛⲁϣⲱⲡⲉ ⲁⲛ ⲉϥⲟⲩⲁⲁⲃ ⲉⲛⲟⲃⲉ ·,"'Wine is insolent, drunkenness is a disgrace; whosoever shall devote himself to these shall not be innocent of sin'",4
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,49,ⲛⲁⲛⲟⲩⲡⲏⲣⲡ · ⲉⲕϣⲁⲛⲥⲟⲟϥ ϩⲛⲟⲩⲣⲱϣⲉ · ⲉⲕϣⲁⲛϯⲛⲉⲕⲃⲁⲗ ⲉϩⲉⲛⲫⲩⲁⲗⲏ · ⲙⲛϩⲉⲛⲁⲡⲟⲧ ⲕⲛⲁⲙⲟⲟϣⲉ ⲉⲕⲕⲏⲕⲁϩⲏⲩ ⲛⲧϩⲉ ⲛⲟⲩⲥⲁϩⲙⲥ ·,"Wine is good if we drink it in moderation ; if thou givest thine eye to the wine-bottles and to the drinking-pots, thou shalt go naked, even like a corn-stalk (?).",5
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,50,ⲟⲩⲟⲛ ϭⲉ ⲛⲓⲙ · ⲛⲧⲁⲩⲥⲃⲧⲱⲧⲟⲩ ⲉⲣⲙⲁⲑⲏⲧⲏⲥ ⲛⲓⲏⲥⲟⲩⲥ · ⲙⲁⲣⲟⲩⲥⲁϩⲱⲟⲩ ⲉⲃⲟⲗ · ⲙⲡⲏⲣⲡ ⲙⲛⲡϯϩⲉ ·,Therefore let all those who have prepared themselves to be disciples of Jesus keep themselves away from wine and from drunkenness.,1
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,50,ⲉⲣⲉⲛⲉⲛⲉⲓⲟⲟⲧⲉ ⲅⲁⲣ ⲥⲟⲟⲩⲛ ⲉⲡⲉϩⲟⲩⲟ ⲙⲡⲟⲥⲉ ⲉⲧⲛⲁϣⲱⲡⲉ ⲉⲧⲃⲉⲡⲏⲣⲡ · ⲁⲩⲥⲁϩⲱⲟⲩ ⲉⲃⲟⲗ ⲙⲙⲟϥ · ⲉϣⲁⲩⲥⲉⲟⲩⲕⲟⲩⲓ ⲅⲁⲣ ⲙⲙⲁⲧⲉ · ⲉⲧⲃⲉⲡϣⲱⲛⲉ ·,"For our fathers knew very well the danger which would arise because of wine, and they abstained from it, for they were wont to drink it in very small quantities when suffering from sickness.",2
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,50,ⲉϣϫⲉ ⲛⲧⲁⲩϯⲟⲩⲕⲟⲩⲓ ⲅⲁⲣ ⲉⲧⲟⲟⲧϥ ⲙⲡⲛⲟϭ ⲛⲉⲣⲅⲁⲧⲏⲥ ⲧⲓⲙⲱⲑⲉⲟⲥ ⲡⲁⲓ ⲉⲧⲉⲣⲉⲡⲉϥⲥⲱⲙⲁ ⲟϣ ⲛϣⲱⲛⲉ · ⲉⲓⲉⲡⲉⲧⲃⲣⲃⲣ ϩⲛⲧⲕⲁⲕⲓⲁ ⲛⲧⲁⲅⲙⲏ ⲛⲧⲙⲛⲧϣⲏⲣⲉ ϣⲏⲙ · ⲉⲩⲟϣ ϩⲓϫⲱϥ ⲛϭⲓⲛϫⲱϩⲙ ⲛⲙⲡⲁⲑⲟⲥ ·,"Now if only a very little wine was allowed to be given to the mighty workman Timothy, whose body was in a very infirm condition, then what shall I say in respect of the man who is bubbling over with wickedness, and is in the prime of early manhood, and who hath in him impure desires and passion in abundance?",3
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,50,ⲟⲩ ⲡⲉⲧϯⲛⲁϫⲟⲟϥ ⲛⲁⲩ · ϯⲣϩⲟⲧⲉ · ⲉϫⲟⲟⲥ · ϫⲉⲙⲡⲣⲧⲣϥⲥⲱ ⲉⲡⲧⲏⲣϥ ϫⲉⲛⲛⲉⲟⲩⲁ · ⲉϥⲙⲟⲥⲧⲉ ⲙⲡⲉϥⲟⲩϫⲁⲓ ⲕⲣⲙⲣⲙ ⲉⲣⲟⲓ ·,"I am afraid to say it: Let no man drink wine at all, so that he may not hate his own salvation (and) murmur against me.",4
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,50,ⲛⲉⲓϣⲁϫⲉ ⲅⲁⲣ ϩⲟⲣϣ ⲛⲟⲩⲙⲏⲏϣⲉ ⲙⲡⲉⲟⲩⲟⲉⲓϣ ·,For these words will be hard unto many at (this) time.,5
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,51,ⲡⲗⲏⲛ ⲛⲁⲙⲉⲣⲁⲧⲉ · ⲛⲁⲛⲟⲩⲥ ⲉϩⲁⲣⲉϩ ⲁⲩⲱ ⲟⲩϩⲏⲩ ⲡⲉ ⲧⲙⲟⲕϩⲥ · ⲡⲉⲧⲛⲁⲙⲟⲕϩϥ ⲅⲁⲣ · ϥⲛⲁⲧⲟⲩϫⲟ ⲙⲡⲉϥϫⲟⲉⲓ ⲉϩⲟⲩⲛ ⲉⲡⲗⲩⲙⲏⲛ ⲙⲡⲟⲩϫⲁⲓ ⲉⲧⲛⲁⲛⲟⲩϥ · ⲁⲩⲱ ⲉⲧⲟⲩⲁⲁⲃ · ⲁⲩⲱ ϥⲛⲁⲥⲉⲓ ⲛⲛⲁⲅⲁⲑⲟⲛ ⲛⲧⲡⲉ ·,"Nevertheless, my beloved, it is good to keep oneself (from wine), and soberness (?) is beneficial ; for he who keepeth himself sober (?) shall sail in safety his ship into the harbour of the salvation, which is good and holy, and he shall drink of the good things of heaven.",1
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,51,ⲡⲛⲟϭ ⲇⲉ ⲟⲛ · ⲉⲛⲁⲓ ⲧⲏⲣⲟⲩ · ⲁⲩϯ ⲉⲧⲟⲟⲧⲛ ⲙⲡⲉⲑⲃⲃⲓⲟ ⲡⲁⲓ ⲉⲧⲣⲟⲉⲓⲥ ⲉⲛⲁⲣⲉⲧⲏ ⲧⲏⲣⲟⲩ · ⲧⲉⲓⲛⲟϭ ⲛϭⲟⲙ ⲉⲧⲟⲩⲁⲁⲃ ⲛⲧⲁⲡⲛⲟⲩⲧⲉ ϭⲟⲟⲗⲉϥ ⲙⲙⲟⲥ ⲉϥⲛⲏⲩ ⲉⲡⲕⲟⲥⲙⲟⲥ ⲡⲉ ⲡⲉⲑⲃⲃⲓⲟ ·,"And again, a greater thing than all these hath been given into thine hand, namely, the humility which keepeth watch over all the virtues ; humility was this great and holy power wherein God arrayed Himself when He came into the world.",2
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,51,ⲡⲥⲟⲃⲧ ⲛⲛⲁⲣⲉⲧⲏ · ⲡⲉⲑⲏⲥⲁⲩⲣⲟⲥ ⲛⲛⲉⲡⲣⲁⲝⲓⲥ · ⲡϩⲟⲡⲗⲟⲛ ⲛⲣⲉϥⲛⲟⲩϩⲙ · ⲡⲉⲑⲉⲣⲁⲡⲉⲩⲧⲏⲥ ⲙⲡⲗⲩⲡⲏ ⲛⲓⲙ ·,"It is the wall (round about) the virtues, the treasure-house of actions (or, deeds), the armour which delivereth, the healer of every grief.",3
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,51,ⲛⲧⲉⲣⲟⲩⲧⲁⲙⲓⲟ ⲇⲉ ⲛⲛⲉⲓϣⲛⲥ · ⲙⲛⲛⲉⲓⲉⲡⲛⲟⲩⲃ ⲉⲧⲉⲥⲕⲩⲛⲏ ⲙⲛⲛⲉⲓⲕⲟⲥⲙⲏⲥⲓⲥ ⲧⲏⲣⲟⲩ ⲛⲧⲁⲩϩⲟⲃⲥⲟⲩ ⲛⲟⲩϩⲱⲃⲥ ⲛϭⲟⲟⲩⲛⲉ :—,"And when the apparel of byssus had been made, and the vessels of gold for the tabernacle, and all the things for adornment, they put on apparel of sackcloth.",4
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,52,ⲟⲩⲉⲗⲁⲭⲓⲥⲧⲟⲛ ⲙⲉⲛ ⲡⲉ ⲛⲛⲁϩⲣⲛⲛⲣⲱⲙⲉ ϥⲥⲟⲧⲡ ⲇⲉ ⲁⲩⲱ ϥⲧⲁⲓⲏⲩ ⲛⲛⲁϩⲣⲛⲡⲛⲟⲩⲧⲉ ·,"(Humility) is one of the least of things in the sight of men, but it is chosen and most honourable before God.",1
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,52,ⲉⲛϣⲁⲛϫⲡⲟϥ ⲛⲁⲛ · ⲧⲛⲛⲁϩⲱⲙ ⲉϫⲛⲧϭⲟⲙ ⲧⲏⲣⲥ ⲙⲡϫⲁϫⲉ ·,If we acquire it for ourselves we shall (be able to) tread upon all the power of the Enemy.,2
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,52,ⲡⲉϫⲁϥ ⲅⲁⲣ ϫⲉⲉⲓⲛⲁϭⲱϣⲧ ⲉϫⲛⲛⲓⲙ ⲁⲛ ⲛⲥⲁⲡⲉⲧⲑⲃⲃⲓⲏⲩ ⲙⲛⲡⲣⲙⲣⲁϣ ·,"For He said, 'On whom shall I look except upon him that is humble and long-suffering?'",3
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,52,ⲙⲡⲣⲧⲣⲛⲕⲁⲡⲛϩⲏⲧ ⲉⲃⲟⲗ ϩⲙⲡⲉⲟⲩⲟⲉⲓϣ · ⲙⲡϩⲉⲃⲱⲱⲛ ϫⲉⲁⲥⲁϣⲁⲓ ⲛϭⲓⲧⲙⲛⲧϣⲟⲩϣⲟ ⲙⲛⲧⲙⲛⲧⲥⲁⲃⲉ ⲣⲱⲙⲉ ·,"Let us not relax our attention in the time of hunger, for boasting increaseth in a man as well as prudence.",4
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,52,ⲁⲥⲁϣⲁⲓ ⲛϭⲓⲧⲙⲛⲧⲗⲁⲃⲙⲁϩⲧ · ⲁⲥⲣⲣⲣⲟ ⲛϭⲓⲧⲡⲟⲣⲛⲉⲓⲁ ϩⲓⲧⲙⲡⲥⲉⲓ ⲛⲧⲥⲁⲣⲝ · ⲁⲥⲁⲣⲭⲉⲓ ⲛϭⲓⲧⲙⲛⲧϫⲁⲥⲓϩⲏⲧ · ⲁⲛⲕⲟⲩⲓ ⲗⲟ ⲉⲩⲥⲱⲧⲙ ⲛⲥⲁⲛⲛⲟϭ · ⲁⲛⲛⲟϭ ⲕⲁⲧⲟⲟⲧⲟⲩ ⲉⲃⲟⲗ ⲉⲩϥⲓⲣⲟⲟⲩϣ ϩⲁⲛⲕⲟⲩⲓ · ⲁⲡⲟⲩⲁ ⲡⲟⲩⲁ ⲙⲟⲟϣⲉ ϩⲛⲛⲉϥⲟⲩⲱϣ ⲛϩⲏⲧ ·,"When gluttony increaseth, fornication reigneth through the drinking of the body, (and) pride hath rule, and the novices cease to listen to the elders, and the elders cease to trouble in any way about the novices, and each one walketh according to the desire of his own heart.",5
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,52,ⲡⲉⲟⲩⲟⲉⲓϣ ⲧⲉⲛⲟⲩ ⲡⲉ ⲡⲁⲓ ⲉⲧⲣⲛⲱϣ ⲉⲃⲟⲗ ⲙⲛⲡⲉⲡⲣⲟⲫⲏⲧⲏⲥ · ϫⲉⲟⲩⲟⲉⲓ ⲛⲁⲓ ⲧⲁⲯⲩⲭⲏ ϫⲉⲡⲣⲉϥⲣϩⲟⲧⲉ ⲧⲁⲕⲟ ϩⲓϫⲙⲡⲕⲁϩ ·,"This is the time wherein we must cry out with the prophet, 'Woe unto me, O my soul, for he who striketh terror destroyeth upon the earth.",6
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,52,ⲁⲩⲱ ⲡⲉⲧⲥⲟⲩⲧⲱⲛ ϩⲛⲛⲣⲱⲙⲉ ⲛⲉϥϣⲟⲟⲡ ⲁⲛ ⲕⲁⲧⲁⲡⲉⲭⲣⲓⲥⲧⲟⲥ · ⲉⲧⲉⲡⲁⲓ ⲡⲉ ⲛϥϣⲟⲟⲡ ⲁⲛ ⲉⲡⲧⲏⲣϥ · ⲁⲩⲱ ϫⲉⲁⲡⲟⲩⲁ ⲡⲟⲩⲁ ϩⲟϫϩϫ ⲙⲡⲉⲧϩⲓⲧⲟⲩⲱⲱϥ ·,"And he who is upright among men existeth not according to the Christ, that is to say he doth not exist at all, and each one afflicteth his neighbour.'",7
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,53,ⲁⲅⲱⲛⲓⲍⲉ ⲛⲁⲙⲉⲣⲁⲧⲉ · ϫⲉⲁⲡⲉⲟⲩⲟⲉⲓϣ ϩⲱⲛ ⲉϩⲟⲩⲛ · ⲁⲩⲱ ⲁⲛⲉϩⲟⲟⲩ ⲥⲃⲟⲕ ⲙⲛⲟⲩⲉⲓⲱⲧ ⲉϥϯⲥⲃⲱ ⲛⲛⲉϥϣⲏⲣⲉ · ⲙⲛⲟⲩϣⲏⲣⲉ ⲉϥⲥⲱⲧⲙ ⲛⲥⲁⲡⲉϥⲉⲓⲱⲧ ·,"Strive ye, O my beloved, for the time hath drawn nigh, and the days have diminished. The father no longer giveth instruction to his son, and the son hearkeneth not to his father.",1
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,53,ⲁⲩⲱϫⲛ ⲛϭⲓⲙⲡⲁⲣⲑⲉⲛⲟⲥ ⲉⲧⲛⲁⲛⲱⲟⲩ · ⲁⲩⲉⲛⲕⲟⲧⲕ ⲛϭⲓⲛⲉⲓⲟⲟⲧⲉ,"The good Virgins have come to an end. The holy fathers are asleep in every place, the mothers are destroyed like the widows, we have become like unto orphans.",2
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,54,ⲙⲁⲣⲛⲙⲓϣⲉ ⲉⲣⲟⲛ ⲉⲛϩⲟⲥⲟⲛ ⲟⲩⲛⲙⲉⲧⲁⲛⲟⲓⲁ ⲕⲏ ⲛⲁⲛ ⲉϩⲣⲁⲓ ·,"Let us fight for ourselves, inasmuch as repentance is sufficient for us.",1
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,54,ⲙⲁⲣⲛⲫⲟⲣⲉⲓ ⲛⲧⲙⲟⲕϩⲥ · ⲧⲁⲣⲛⲣⲃⲣⲣⲉ ϩⲙⲡⲧⲃⲃⲟ · ⲙⲁⲣⲛⲣⲙⲁⲓⲣⲱⲙⲉ ·,"Let us put on ourselves sorrow, and make ourselves new (creatures) in humility.",2
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,54,ⲧⲁⲣⲛⲣϣⲃⲏⲣ ⲉⲓⲏⲥⲟⲩⲥ ⲡⲙⲁⲓⲣⲱⲙⲉ ·,"Let us become lovers of men, and make ourselves companions of Christ, the Lover of mankind.",3
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,54,ⲉϣϫⲉ ⲁⲛⲉⲣⲏⲧ ⲙⲛⲡⲛⲟⲩⲧⲉ · ⲛⲟⲩⲙⲛⲧⲙⲟⲛⲁⲭⲟⲥ ϩⲛⲟⲩⲁⲅⲁⲡⲏ ·,"Since we are vowed unto God, (we must lead) the life of the monk in love.",4
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,54,ⲟⲩⲡⲁⲣⲑⲉⲛⲓⲁ ⲁⲛ ⲙⲙⲁⲧⲉ ⲛⲥⲱⲙⲁ ⲁⲗⲗⲁ ⲟⲩⲡⲁⲣⲑⲉⲛⲓⲁ ⲛⲥⲁ ϩⲱⲱⲕ ⲉⲃⲟⲗ ⲛⲛⲟⲃⲉ ⲛⲓⲙ ·,"Virginity doth not (mean) virginity of the body only, but the keeping of oneself from every sin.",5
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,54,ⲁⲩⲧⲥⲧⲟ ⲅⲁⲣ ⲉⲃⲟⲗ ⲛϩⲉⲛⲡⲁⲣⲑⲉⲛⲟⲥ ϩⲙⲡⲉⲩⲁⲅⲅⲉⲗⲓⲟⲛ ⲉⲧⲃⲉⲧⲉⲩⲙⲛⲧⲣⲉϥϫⲛⲁⲁⲩ · ⲛⲉⲧⲣⲟⲉⲓⲥ ϩⲛⲟⲩⲙⲛⲧϫⲱⲱⲣⲉ ϣⲁⲩⲃⲱⲕ ⲉϩⲟⲩⲛ ⲉⲡⲙⲁ ⲛϣⲉⲗⲉⲉⲧ ·,"For in the Gospel certain virgins were rejected because of their careless slothfulness, whilst those who watched bravely went into the chamber of the bridegroom.",6
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,54,ⲅⲉⲛⲟⲓⲧⲉ ϭⲉ ⲛⲧⲉⲟⲩⲟⲛ ⲛⲓⲙ ⲃⲱⲕ ⲉϩⲟⲩⲛ ⲉⲡⲙⲁ ⲉⲧⲙⲙⲁⲩ ϣⲁⲉⲛⲉϩ ·,May it happen then that every one (here) may enter into that place for ever!,7
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,54,ⲧⲙⲛⲧⲙⲁⲓϩⲟⲙⲛⲧ ⲉⲧⲟⲩϯ ⲛⲙⲙⲁⲛ ⲉⲧⲃⲏⲏⲧⲥ ·,And as concerning the love of money by means of which fighting is carried on against us.,8
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,55,ⲉϣϫⲉ ⲕⲟⲩⲱϣ ⲉϫⲡⲟ ⲛⲁⲕ ⲛϩⲉⲛⲭⲣⲏⲙⲁ ⲛⲁⲓ ⲉⲧⲟ ⲙⲙⲟⲟⲗⲉ · ⲛⲧⲟⲉⲓⲙⲉ ⲙⲡⲕⲱϩⲧ ϩⲛⲟⲩⲙⲛⲧⲙⲁⲓⲧⲟ ⲛϩⲟⲩⲟ · ⲏ ϩⲛⲟⲩⲙⲛⲧⲉϣⲱⲱⲧ ⲏ ϩⲛⲟⲩϫⲓ ⲛϭⲟⲛⲥ · ⲏ ϩⲛⲟⲩⲉⲓⲣⲃⲟⲛⲉ · ⲏ ϩⲛⲟⲩϩⲱⲃ ⲛϭⲓϫ ⲉϥⲟϣ · ⲉⲙⲉⲕⲥⲣϥⲉ ⲉϣⲙϣⲉ ⲙⲡⲛⲟⲩⲧⲉ · ⲡⲗⲏⲛ ϩⲛⲥⲙⲟⲧ ⲛⲓⲙ,"If thou wishest to gain for thyself these things (or, possessions) which are transient, and can be destroyed by fire, by great avariciousness, or by trafficking, or by violence, or by evil design, or by excessive manual labour, thou art not free to serve God, at least certainly not in every way.",1
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,55,ⲉϣϫⲉ ⲁⲕⲉⲡⲓⲑⲩⲙⲉⲓ ⲉⲥⲱⲟⲩϩ ⲛⲁⲕ ⲉϩⲟⲩⲛ ⲛⲟⲩⲛⲟⲩⲃ ⲏ ⲟⲩϩⲟⲙⲛⲧ · ⲁⲣⲓⲡⲙⲉⲉⲩⲉ ⲙⲡⲉⲛⲧⲁϥϫⲟⲟϥ ϩⲙⲡⲉⲩⲁⲅⲅⲉⲗⲓⲟⲛ · ϫⲉⲡⲁⲧϩⲏⲧ · ⲥⲉⲛⲁϥⲓ ⲛⲧⲉⲕⲯⲩⲭⲏ ϩⲛϯⲟⲩϣⲏ · ⲛⲉⲛⲧⲁⲕⲥⲃⲧⲱⲧⲟⲩ ⲇⲉ ⲉⲩⲛⲁϣⲱⲡⲉ ⲛⲛⲓⲙ,"If thou hast the eager desire to collect for thyself gold or bronze, remember that which He spake in the Gospel, saying, 'Thou man of no understanding, they shall carry away thy soul this very night; (and) the things which thou hast prepared unto whom shall they belong?",2
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,56,ⲁⲅⲱⲛⲓⲍⲉ ⲱ ⲡⲁⲙⲉⲣⲓⲧ ⲛⲅϯⲟⲩⲃⲉ ⲙⲡⲁⲑⲟⲥ ·,"Strive eagerly then, O my beloved, and fight against (this) passion.",1
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,56,ⲛⲅϫⲟⲟⲥ,"Thou shalt say, 'I will do what Abraham did, I will act uprightly in respect of God, the Most High, Who created the heavens and the earth—saying. If I have taken anything of the things which belong unto thee, from a thread even unto a shoe-latchet'",2
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,56,ⲟⲩⲛⲟϭ,"The stranger who is humble is a great good, and the Lord loveth the proselyte. Concerning, moreover, the slothfulness by means of which fighting is carried on against us, (and) concerning the right hand of need,",3
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,56,ⲁⲣⲓⲡⲙⲉⲉⲩⲉ ϫⲉϥⲥⲏϩ · ϫⲉⲥⲉⲛⲁϣⲱⲡⲉ,"remember that it is written, 'Thy houses for gathering in are accursed, and the things which are in them.'",4
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,56,ⲉⲧⲃⲉⲡⲛⲟⲩⲃ ⲇⲉ ⲟⲛ ⲙⲛⲡϩⲟⲙⲛⲧ ·,"And again concerning the gold and the bronze James spake, saying, 'Their rust shall bear witness against them, and the rust shall devour your flesh like fire.'",5
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,56,ⲁⲩⲱ ϫⲉϥⲥⲟⲧⲡ ⲛϭⲓⲟⲩⲣⲱⲙⲉ ⲛⲇⲓⲕⲁⲓⲟⲥ,"And, 'He chose a man, a righteous man who had no idol, he saw their affliction'",6
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,56,ⲧⲃⲃⲟⲕ,"Again, purify thyself from the curse before the Lord calleth thee, for thou hast set thy hope upon God, because it is written 'Let your hearts be purified, (and) perfect towards God.'",7
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,57,ϯϣⲓⲛⲉ ⲉⲣⲟⲕ ⲡⲁⲙⲉⲣⲓⲧ ϩⲙⲡϫⲟⲉⲓⲥ ·,"I enquire of thee, O my beloved in the Lord,",1
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,57,ⲕⲁⲓ ⲅⲁⲣ ⲁⲕⲕⲁ,"for if thou hast made God to be a helper (unto thee), and if thou art unto Him one beloved, and if thou hast set thy heart to walk in the commandments of God,",2
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,57,ⲛⲧⲟϥ ⲇⲉ ⲡⲛⲟⲩⲧⲉ ⲉϥⲉⲥⲙⲟⲩ ⲉⲣⲟⲕ ⲛⲧⲉⲧⲉⲕⲡⲩⲅⲏ ϣⲱⲡⲉ ⲛⲁⲕ ⲛⲉⲓⲉⲣⲟ · ⲛⲧⲉⲡⲕⲉⲓⲉⲣⲟ ϣⲱⲡⲉ ⲛⲁⲩ ⲛⲧⲑⲁⲗⲁⲥⲥⲁ ·,"then will God Himself bless thee so greatly that thy fountain shall become a river unto thee, and thy river shall become unto thee a sea.",3
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,57,ⲕⲁⲓ ⲅⲁⲣ ⲛⲧⲕⲟⲩϩⲁⲣⲙⲁ · ⲉⲕϣⲟⲟⲡ ⲛϩⲩⲡⲡⲉⲩⲥ ⲛⲧⲉⲅⲕⲣⲁϯⲁ · ⲉⲣⲉⲡϩⲏⲃⲥ ⲙⲡⲛⲟⲩⲧⲉ · ⲙⲟⲩϩ ϩⲁϫⲱⲕ ⲉⲕϯⲟⲩⲟⲉⲓⲛ ϩⲙⲡⲟⲩⲟⲉⲓⲛ ⲉⲧϩⲏⲡ ⲛⲧⲉⲡⲉⲡⲛⲉⲩⲙⲁ ·,"For thou art the chariot, and continence shall be the charioteer. The lamp of God is kindled above thee, and thou shalt give forth the light which belongeth unto the Spirit.",4
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,57,ⲉⲕⲟⲓⲕⲟⲛⲟⲙⲉⲓ ⲛⲛⲉⲕϣⲁϫⲉ ϩⲛⲟⲩϩⲁⲡ ·,Thou shalt control thy words in (giving) judgement.,5
coptic-saints-lifes,Instructions of Apa Pachomius in MERC.AR in Budge ed. - part 2,58,ⲡⲛⲟⲩⲧⲉ ⲉϥⲉⲭⲁⲣⲓⲍⲉ ⲛⲁⲕ ⲛⲧⲙⲛⲧϣⲟⲉⲓϫ ⲛⲛⲉⲧⲟⲩⲁⲁⲃ · ⲛⲥⲉⲧⲙϩⲉ ⲉⲉⲓⲇⲱⲗⲟⲛ ϩⲛⲧⲉⲕⲡⲟⲗⲓⲥ ·,"God granteth unto thee graciously the skill of the saints in contending, so that thou mayest not fall headlong before the image (or, phantom) in thy city.",1
