Book Category,Book Name,Chapter,Verse,Translation,Number
sahidica-new-testament,42_Luke_10,10,ⲁⲩⲱ ⲛⲧⲉⲧⲛⲧⲁⲗϭⲉⲛⲉⲧϣⲱⲛⲉ ⲛϩⲏⲧⲥ . ⲛⲧⲉⲧⲛϫⲟⲟⲥ ⲛⲁⲩ ϫⲉⲁⲧⲙⲛⲧⲣⲣⲟ ⲙⲡⲛⲟⲩⲧⲉ ϩⲱⲛ ⲉϫⲱⲧⲛ .,"Heal the sick who are therein, and tell them, 'The Kingdom of God has come near to you.'",9
sahidica-new-testament,42_Luke_10,10,ⲧⲡⲟⲗⲓⲥ ⲇⲉ ⲉⲧⲉⲧⲛⲛⲁⲃⲱⲕ ⲉϩⲟⲩⲛ ⲉⲣⲟⲥ ⲛⲥⲉⲧⲙϣⲉⲡⲧⲏⲩⲧⲛ ⲉⲣⲟⲟⲩ . ⲁⲙⲏⲓⲧⲛ ⲉⲃⲟⲗ ⲉⲛⲉⲥⲡⲗⲁϯⲁ ⲛⲧⲉⲧⲛϫⲟⲟⲥ,"But into whatever city you enter, and they don't receive you, go out into its streets and say,",10
sahidica-new-testament,42_Luke_10,10,ϫⲉⲡⲕⲉϣⲟⲉⲓϣ ⲉⲛⲧⲁϥⲧⲱϭⲉ ⲉⲛⲉⲛⲟⲩⲉⲣⲏⲧⲉ ⲉⲃⲟⲗ ϩⲛⲧⲉⲧⲛⲡⲟⲗⲓⲥ . ⲧⲛϥⲱⲧⲉ ⲙⲙⲟϥ ⲛⲏⲧⲛ . ⲡⲗⲏⲛ ⲉⲓⲙⲉ ⲉⲡⲁⲓ ϫⲉⲁⲧⲙⲛⲧⲣⲣⲟ ⲙⲡⲛⲟⲩⲧⲉ ϩⲱⲛ ⲉⲣⲱⲧⲛ .,"'Even the dust from your city that clings to us, we wipe off against you. Nevertheless know this, that the Kingdom of God has come near to you.'",11
sahidica-new-testament,42_Luke_10,10,ϯϫⲱ ⲙⲙⲟⲥ ⲛⲏⲧⲛ ϫⲉⲥⲉⲛⲁϩⲣⲟϣ ⲛϩⲏⲧ ⲉϫⲛⲥⲟⲇⲟⲙⲁ ϩⲙⲡⲉϩⲟⲟⲩ ⲉⲧⲙⲙⲁⲩ ⲉϩⲟⲩⲉⲧⲡⲟⲗⲓⲥ ⲉⲧⲙⲙⲁⲩ .,"I tell you, it will be more tolerable in that day for Sodom than for that city.",12
sahidica-new-testament,42_Luke_10,10,ⲟⲩⲟⲓ ⲛⲉ ⲭⲟⲣⲁⲍⲉⲓⲛ . ⲟⲩⲟⲓ ⲛⲉ ⲃⲏⲇⲥⲁⲓⲇⲁ . ϫⲉⲉⲛⲉ ⲛⲧⲁⲛϭⲟⲙ ⲉⲛⲧⲁⲩϣⲱⲡⲉ ⲛϩⲏⲧⲧⲏⲩⲧⲛ ϣⲱⲡⲉ ϩⲛⲧⲩⲣⲟⲥ ⲛⲙⲥⲓⲇⲱⲛ ⲉϣϫⲉ ⲁⲩϩⲙⲟⲟⲥ ϩⲛⲟⲩϭⲟⲟⲩⲛⲉ ⲛⲙⲟⲩⲕⲣⲙⲉⲥ ⲉⲩⲙⲉⲧⲁⲛⲟⲉⲓ .,"'Woe to you, Chorazin! Woe to you, Bethsaida! For if the mighty works had been done in Tyre and Sidon which were done in you, they would have repented long ago, sitting in sackcloth and ashes.",13
sahidica-new-testament,42_Luke_10,10,ⲡⲗⲏⲛ ⲥⲉⲛⲁⲁⲛⲉⲭⲉ ⲛⲧⲩⲣⲟⲥ ⲛⲙⲥⲓⲇⲱⲛ ϩⲛⲧⲉⲕⲣⲓⲥⲓⲥ ⲉϩⲟⲩⲉⲣⲱⲧⲛ .,But it will be more tolerable for Tyre and Sidon in the judgment than for you.,14
sahidica-new-testament,42_Luke_10,10,ⲛⲧⲟ ϩⲱⲱⲧⲉ ⲕⲁⲫⲁⲣⲛⲁⲟⲩⲙ ⲙⲏ ⲧⲉⲛⲁϫⲓⲥⲉ ϣⲁϩⲣⲁⲓ ⲉⲧⲡⲉ . ⲥⲉⲛⲁⲛⲧⲉ ϣⲁⲁⲙⲛⲧⲉ .,"You, Capernaum, who are exalted to heaven, will be brought down to Hades.",15
sahidica-new-testament,42_Luke_10,10,ⲡⲉⲧⲥⲱⲧⲙ ⲉⲣⲱⲧⲛ ⲉϥⲥⲱⲧⲙ ⲉⲣⲟⲓ ⲁⲩⲱ ⲡⲉⲧⲁⲑⲉⲧⲓ ⲙⲙⲱⲧⲛ . ⲉϥⲁⲑⲉⲧⲓ ⲙⲙⲟⲓ . ⲡⲉⲧⲁⲑⲉⲧⲓ ⲇⲉ ⲙⲙⲟⲓ ⲉϥⲁⲑⲉⲧⲓ ⲙⲡⲉⲛⲧⲁϥⲧⲛⲛⲟⲟⲩⲧ .,"Whoever listens to you listens to me, and whoever rejects you rejects me. Whoever rejects me rejects him who sent me.'",16
sahidica-new-testament,42_Luke_10,10,ⲁⲩⲕⲟⲧⲟⲩ ⲇⲉ ⲛϭⲓⲡⲉϣϥⲉⲥⲛⲟⲟⲩⲥ ϩⲛⲟⲩⲣⲁϣⲉ ⲉⲩϫⲱ ⲙⲙⲟⲥ ϫⲉⲡϫⲟⲉⲓⲥ ⲛⲕⲉⲩⲇⲁⲓⲙⲱⲛⲓⲟⲛ ⲥⲉϩⲩⲡⲟⲧⲁⲥⲥⲉ ⲛⲁⲛ ϩⲙⲡⲉⲕⲣⲁⲛ .,"The seventy returned with joy, saying, 'Lord, even the demons are subject to us in your name!'",17
sahidica-new-testament,42_Luke_10,10,ⲡⲉϫⲁϥ ⲇⲉ ⲛⲁⲩ ϫⲉⲛⲉⲓⲛⲁⲩ ⲉⲡⲥⲁⲧⲁⲛⲁⲥ ⲉϥⲛⲏⲟⲩ ⲉⲡⲉⲥⲏⲧ ⲉⲃⲟⲗ ϩⲛⲧⲡⲉ ⲛⲧϩⲉ ⲛⲟⲩⲃⲣⲏϭⲉ .,"He said to them, 'I saw Satan having fallen like lightning from heaven.",18
sahidica-new-testament,42_Luke_10,10,ⲉⲓⲥ ϩⲏⲏⲧⲉ ⲁⲓϯ ⲛⲏⲧⲛ ⲛⲧⲉⲝⲟⲩⲥⲓⲁ ⲉϩⲱⲙ ⲉϫⲛⲛϩⲟϥ ⲛⲙⲟⲩⲟⲟϩⲉ ⲁⲩⲱ ⲉϫⲛⲧϭⲟⲙ ⲧⲏⲣⲥ ⲙⲡϫⲁϫⲉ ⲛⲧⲉⲧⲙⲗⲁⲁⲩ ϫⲓⲧⲏⲩⲧⲛ ⲛϭⲟⲛⲥ .,"Behold, I give you authority to tread on serpents and scorpions, and over all the power of the enemy. Nothing will in any way hurt you.",19
sahidica-new-testament,42_Luke_10,10,ⲡⲗⲏⲛ ⲙⲡⲣⲣⲁϣⲉ ϩⲙⲡⲁⲓ ϫⲉⲛⲉⲡⲛⲉⲩⲙⲁ ϩⲩⲡⲟⲧⲁⲥⲥⲉ ⲛⲏⲧⲛ . ⲣⲁϣⲉ ⲇⲉ ⲛⲧⲟϥ ϫⲉⲛⲉⲧⲛⲣⲁⲛ ⲥⲏϩ ϩⲛⲙⲡⲏⲩⲉ .,"Nevertheless, don't rejoice in this, that the spirits are subject to you, but rejoice that your names are written in heaven.'",20
sahidica-new-testament,42_Luke_10,10,ϩⲛⲧⲉⲩⲛⲟⲩ ⲇⲉ ⲉⲧⲙⲙⲁⲩ ⲁϥⲧⲉⲗⲏⲗ ϩⲙⲡⲉⲡⲛⲉⲩⲙⲁ ⲉⲧⲟⲩⲁⲁⲃ ⲡⲉϫⲁϥ ϫⲉϯⲉⲝⲟⲙⲟⲗⲟⲅⲓ ⲛⲁⲕ ⲡⲁⲉⲓⲱⲧ ⲡϫⲟⲉⲓⲥ ⲛⲧⲡⲉ ⲛⲙⲡⲕⲁϩ ϫⲉⲁⲕϩⲉⲡⲛⲁⲓ ⲉⲛⲥⲟⲫⲟⲥ ⲛⲙⲛⲥⲁⲃⲉ ⲁⲕϭⲟⲗⲡⲟⲩ ⲉⲃⲟⲗ ⲉϩⲉⲛϣⲏⲣⲉ ϣⲏⲙ ⲁϩⲉ ⲡⲁⲉⲓⲱⲧ ϫⲉⲧⲁⲓ ⲧⲉ ⲧϩⲉ ⲉⲛⲧⲁⲥⲣⲁⲛⲁⲕ ⲙⲡⲉⲕⲙⲧⲟ ⲉⲃⲟⲗ .,"In that same hour Jesus rejoiced in the Holy Spirit, and said, 'I thank you, O Father, Lord of heaven and earth, that you have hidden these things from the wise and understanding, and revealed them to little children. Yes, Father, for so it was well-pleasing in your sight.'",21
sahidica-new-testament,42_Luke_10,10,ⲁⲩϯ ⲛⲁⲓ ⲛϩⲱⲃ ⲛⲓⲙ ⲉⲃⲟⲗ ϩⲓⲧⲙⲡⲁⲉⲓⲱⲧ ⲁⲩⲱ ⲙⲙⲛⲗⲁⲁⲩ ⲥⲟⲟⲩⲛ ϫⲉⲛⲓⲙ ⲡⲉ ⲡϣⲏⲣⲉ ⲛⲥⲁⲡⲉⲓⲱⲧ ⲏⲛⲓⲙ ⲡⲉ ⲡⲉⲓⲱⲧ ⲛⲥⲁⲡϣⲏⲣⲉ . ⲁⲩⲱ ⲡⲉⲧⲉⲣⲉ ⲡϣⲏⲣⲉ ⲛⲁⲟⲩⲁϣϥ ϣⲁϥϭⲱⲗⲡ ⲛⲁϥ ⲉⲃⲟⲗ .,"Turning to the disciples, he said, 'All things have been delivered to me by my Father. No one knows who the Son is, except the Father, and who the Father is, except the Son, and he to whomever the Son desires to reveal him.'",22
sahidica-new-testament,42_Luke_10,10,ⲁϥⲕⲟⲧϥ ⲇⲉ ⲉⲙⲙⲁⲑⲏⲧⲏⲥ ⲛⲥⲁⲟⲩⲥⲁ ⲡⲉϫⲁϥ ⲛⲁⲩ ϫⲉ . ⲛⲁⲓⲁⲧⲟⲩ ⲛⲛⲃⲁⲗ ⲉⲧⲛⲁⲩ ⲉⲛⲉⲧⲉⲧⲛⲛⲁⲩ ⲉⲣⲟⲟⲩ,"Turning to the disciples, he said privately, 'Blessed are the eyes which see the things that you see,",23
sahidica-new-testament,42_Luke_10,10,ϯϫⲱ ⲅⲁⲣ ⲙⲙⲟⲥ ⲛⲏⲧⲛ ϫⲉⲁϩⲁϩ ⲙⲡⲣⲟⲫⲏⲧⲏⲥ ϩⲓⲣⲣⲟ ⲟⲩⲉϣ ⲛⲁⲩ ⲉⲛⲉⲧⲉⲧⲛⲛⲁⲩ ⲉⲣⲟⲟⲩ ⲙⲡⲟⲩⲛⲁⲩ . ⲁⲩⲱ ⲉⲥⲱⲧⲙ ⲉⲣⲟⲓ ⲉⲛⲉⲧⲉⲧⲛⲥⲱⲧⲙ ⲉⲣⲟⲟⲩ ⲙⲡⲟⲩⲥⲱⲧⲙ .,"for I tell you that many prophets and kings desired to see the things which you see, and didn't see them, and to hear the things which you hear, and didn't hear them.'",24
sahidica-new-testament,42_Luke_10,10,ⲉⲓⲥⲟⲩⲛⲟⲙⲓⲕⲟⲥ ⲇⲉ ⲁϥⲧⲱⲟⲩⲛ ⲉϥⲡⲉⲓⲣⲁⲍⲉ ⲙⲙⲟϥ ⲉϥϫⲱ ⲙⲙⲟⲥ ϫⲉⲡⲥⲁϩ ⲉⲓⲛⲁⲣⲟⲩ ⲧⲁⲕⲗⲏⲣⲟⲛⲟⲙⲉⲓ ⲙⲡⲱⲛϩ ϣⲁⲉⲛⲉϩ .,"Behold, a certain lawyer stood up and tested him, saying, 'Teacher, what shall I do to inherit eternal life?'",25
sahidica-new-testament,42_Luke_10,10,ⲛⲧⲟϥ ⲇⲉ ⲡⲉϫⲁϥ ϫⲉⲟⲩ ⲡⲉⲧⲥⲏϩ ϩⲙⲡⲛⲟⲙⲟⲥ ⲉⲕⲱϣ ⲛⲁϣ ⲛϩⲉ .,"He said to him, 'What is written in the law? How do you read it?'",26
sahidica-new-testament,42_Luke_10,10,ⲛⲧⲟϥ ⲇⲉ ⲡⲉϫⲁϥ ϫⲉⲉⲕⲉⲙⲉⲣⲉ ⲡϫⲟⲉⲓⲥ ⲡⲉⲕⲛⲟⲩⲧⲉ ϩⲙⲡⲉⲕϩⲏⲧ ⲧⲏⲣϥ ⲛⲙⲧⲉⲕⲯⲩⲭⲏ ⲧⲏⲣⲥ ⲛⲙⲧⲉⲕϭⲟⲙ ⲧⲏⲣⲥ ⲙⲛⲛⲉⲕⲙⲉⲉⲩⲉ ⲧⲏⲣⲟⲩ ⲁⲩⲱ ⲡⲉⲧϩⲓⲧⲟⲩⲱⲕ ⲛⲧⲉⲕϩⲉ .,"He answered, 'You shall love the Lord your God with all your heart, with all your soul, with all your strength, and with all your mind;",27
sahidica-new-testament,42_Luke_10,10,ⲡⲉϫⲁϥ ⲇⲉ ⲛⲁϥ ϫⲉ . ⲁⲕⲟⲩⲱϣⲃ ϩⲛⲟⲩⲥⲟⲟⲩⲧⲛ ⲁⲣⲓⲡⲁⲓ ⲁⲩⲱ ⲕⲛⲁⲱⲛϩ .,"He said to him, 'You have answered correctly. Do this, and you will live.'",28
sahidica-new-testament,42_Luke_10,10,ⲛⲧⲟϥ ⲇⲉ ⲉϥⲟⲩⲉϣ ⲧⲙⲁⲓⲟϥ ⲡⲉϫⲁϥ ⲛⲓⲏⲥⲟⲩⲥ ϫⲉⲛⲓⲙ ⲡⲉ ⲡⲉⲧϩⲓⲧⲟⲩⲱⲓ .,"But he, desiring to justify himself, asked Jesus, 'Who is my neighbor?'",29
sahidica-new-testament,42_Luke_10,10,ⲁⲓⲏⲥⲟⲩⲥ ⲟⲩⲱϣⲃ ⲡⲉϫⲁϥ ⲛⲁϥ ϫⲉ . ⲟⲩⲣⲱⲙⲉ ⲡⲉⲛⲧⲁϥⲉⲓ ⲉⲃⲟⲗ ϩⲛⲧϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ ⲉⲓⲉⲣⲓⲭⲱ . ⲁϥⲉⲓ ⲉⲧⲟⲟⲧⲟⲩ ⲛϩⲉⲛⲙⲁ ⲛⲥⲟⲟⲛⲉ ⲛⲁⲓ ⲇⲉ ⲁⲩⲕⲁⲁϥ ⲕⲁϩⲏⲟⲩ ⲁⲩϫϥϩⲉⲛⲥⲁϣ ⲁⲩⲃⲱⲕ ⲁⲩⲕⲁⲁϥ ⲉϥⲟ ⲙⲡϣⲙⲟⲩ .,"Jesus answered, 'A certain man was going down from Jerusalem to Jericho, and he fell among robbers, who both stripped him and beat him, and departed, leaving him half dead.",30
sahidica-new-testament,42_Luke_10,10,ϩⲛⲟⲩϣⲥⲛⲉ ⲇⲉ ⲁⲩⲟⲩⲏⲏⲃ ⲉⲓ ⲉⲡⲉⲥⲏⲧ ϩⲓⲧⲉϩⲓⲏ ⲉⲧⲙⲙⲁⲩ ⲁϥⲛⲁⲩ ⲉⲣⲟϥ ⲁϥⲥⲁⲁⲧϥ .,"By chance a certain priest was going down that way. When he saw him, he passed by on the other side.",31
sahidica-new-testament,42_Luke_10,10,ϩⲟⲙⲟⲓⲱⲥ ⲟⲛ ⲟⲩⲗⲉⲩⲉⲧⲏⲥ ⲛⲧⲉⲣⲉϥⲉⲓ ⲉϫⲙⲡⲙⲁ ⲉⲧⲙⲙⲁⲩ ⲁϥⲛⲁⲩ ⲉⲣⲟϥ ⲁϥⲥⲁⲁⲧϥ .,"In the same way a Levite also, when he came to the place, and saw him, passed by on the other side.",32
sahidica-new-testament,42_Luke_10,10,ⲁⲩⲥⲁⲙⲁⲣⲓⲧⲏⲥ ⲇⲉ ⲉϥⲙⲟⲟϣⲉ ⲉⲓ ⲉϫⲱϥ ⲁϥⲛⲁⲩ ⲉⲣⲟϥ ⲁϥϣⲛϩⲧⲏϥ ⲉϩⲣⲁⲓ ⲉϫⲱϥ .,"But a certain Samaritan, as he traveled, came where he was. When he saw him, he was moved with compassion,",33
sahidica-new-testament,42_Luke_10,10,ⲁϥϯⲡⲉϥⲟⲩⲟⲓ ⲉⲣⲟϥ ⲁϥⲙⲟⲩⲣ ⲛⲛⲉϥⲥⲁϣ ⲁϥⲡⲱϩⲧ ⲛⲟⲩⲛⲉϩ ⲉϫⲱⲟⲩ ⲛⲙⲟⲩⲏⲣⲡ ⲁϥⲧⲁⲗⲟϥ ⲉϫⲛⲡⲉϥⲧⲃⲛⲏ ⲙⲙⲓⲛⲙⲙⲟϥ ⲁϥⲛⲧϥ ⲉⲩⲡⲁⲛⲧⲟⲭⲓⲟⲛ ⲁϥϥⲓⲡⲉϥⲣⲟⲟⲩϣ .,"came to him, and bound up his wounds, pouring on oil and wine. He set him on his own animal, and brought him to an inn, and took care of him.",34
sahidica-new-testament,42_Luke_10,10,ⲙⲡⲉϥⲣⲁⲥⲧⲉ ⲇⲉ ⲉϥⲛⲏⲟⲩ ⲉⲃⲟⲗ ⲁϥϯϥⲕⲏⲧⲉ ⲙⲡⲡⲁⲛⲧⲟⲭⲉⲩⲥ ⲡⲉϫⲁϥ ⲛⲁϥ ϫⲉ . ϥⲓⲡⲉϥⲣⲟⲟⲩϣ ⲁⲩⲱ ⲡⲉⲧⲕⲛⲁϫⲟϥ ⲉⲃⲟⲗ ⲉⲣⲟϥ . ⲉⲓϣⲁⲛⲕⲧⲟⲓ ϯⲛⲁⲧⲁⲁϥ ⲛⲁⲕ .,"On the next day, when he departed, he took out two denarii, and gave them to the host, and said to him, 'Take care of him. Whatever you spend beyond that, I will repay you when I return.'",35
sahidica-new-testament,42_Luke_10,10,ⲛⲓⲙ ⲙⲡⲉⲓϣⲟⲙⲛⲧ ⲛⲛⲁϩⲣⲁⲕ ⲡⲉⲛⲧⲁϥⲣ ⲡⲉⲧϩⲓⲧⲟⲩⲱϥ ⲙⲡⲉⲛⲧⲁϥⲉⲓ ⲉⲧⲟⲟⲧⲟⲩ ⲛⲛⲥⲟⲟⲛⲉ .,Now which of these three do you think seemed to be a neighbor to him who fell among the robbers?',36
sahidica-new-testament,42_Luke_10,10,ⲛⲧⲟϥ ⲇⲉ ⲡⲉϫⲁϥ ⲛⲁϥ ϫⲉⲡⲉⲛⲧⲁϥⲣⲡⲛⲉⲩⲙⲁ ⲛⲙⲙⲁϥ ⲡⲉ . ⲡⲉϫⲉⲓⲏⲥⲟⲩⲥ ⲇⲉ ⲛⲁϥ ϫⲉⲃⲱⲕ ϩⲱⲱⲕ ⲛⲅⲉⲓⲣⲉ ϩⲓⲛⲁⲓ .,"He said, 'He who showed mercy on him.' Then Jesus said to him, 'Go and do likewise.'",37
sahidica-new-testament,42_Luke_10,10,ϩⲙⲡⲧⲣⲉⲩⲙⲟⲟϣⲉ ⲇⲉ ⲛⲧⲟϥ ⲁϥⲃⲱⲕ ⲉϩⲟⲩⲛ ⲉⲩϯⲙⲉ ⲁⲩⲥϩⲓⲙⲉ ⲉⲡⲉⲥⲣⲁⲛ ⲡⲉ ⲙⲁⲣⲑⲁ ϣⲟⲡϥ ⲉⲣⲟⲥ .,"It happened as they went on their way, he entered into a certain village, and a certain woman named Martha received him into her house.",38
sahidica-new-testament,42_Luke_10,10,ⲛⲉⲟⲩⲛⲧⲥ ⲟⲩⲥⲱⲛⲉ ⲇⲉ ⲡⲉ ⲉϣⲁⲩⲙⲟⲩⲧⲉ ⲉⲣⲟⲥ ϫⲉⲙⲁⲣⲓⲁ . ⲧⲁⲓ ⲇⲉ ⲁⲥϩⲙⲟⲟⲥ ϩⲁⲧⲉⲛⲟⲩⲉⲣⲏⲧⲉ ⲙⲡϫⲟⲉⲓⲥ ⲁⲥⲥⲱⲧⲙ ⲉⲡⲉϥϣⲁϫⲉ .,"She had a sister called Mary, who also sat at Jesus' feet, and heard his word.",39
sahidica-new-testament,42_Luke_10,10,ⲙⲁⲣⲑⲁ ⲇⲉ ⲛⲉⲥⲡⲉⲣⲓⲥⲡⲁ ⲡⲉ ⲉⲩⲛⲟϭ ⲛⲇⲓⲁⲕⲟⲛⲓⲁ . ⲁⲥⲁϩⲉⲣⲁⲧⲥ ⲉϫⲱϥ ⲡⲉϫⲁⲥ ⲛⲁϥ ϫⲉⲡϫⲟⲉⲓⲥ ⲙⲡⲉⲕⲣⲟⲟⲩϣ ⲁⲛ ⲡⲉ ϫⲉⲁⲧⲁⲥⲱⲛⲉ ⲕⲁⲁⲧ ⲙⲁⲩⲁⲁⲧ ⲉⲓⲇⲓⲁⲕⲟⲛⲉⲓ . ⲁϫⲓⲥ ϭⲉ ⲛⲁⲥ ϫⲉⲕⲁⲁⲥ ⲉⲥⲉⲡⲱϣⲛ ⲉⲣⲟⲓ .,"But Martha was distracted with much serving, and she came up to him, and said, 'Lord, don't you care that my sister left me to serve alone? Ask her therefore to help me.'",40
sahidica-new-testament,42_Luke_10,10,ⲁⲡϫⲟⲉⲓⲥ ⲇⲉ ⲟⲩⲱϣⲃ ⲛⲁⲥ ⲡⲉϫⲁϥ ϫⲉ . ⲙⲁⲣⲑⲁ ⲙⲁⲣⲑⲁ ⲧⲉϥⲓⲣⲟⲟⲩϣ ϩⲁϩⲁϩ ⲁⲩⲱ ⲧⲉϣⲧⲣⲧⲱⲣ .,"Jesus answered her, 'Martha, Martha, you are anxious and troubled about many things,",41
sahidica-new-testament,42_Luke_10,10,ⲟⲩⲁ ⲇⲉ ⲡⲉⲧⲟⲩⲣⲭⲣⲉⲓⲁ ⲙⲙⲟϥ . ⲙⲁⲣⲓⲁ ⲅⲁⲣ ⲁⲥⲥⲉⲧⲡ ⲧⲧⲟ ⲛⲁⲥ ⲉⲧⲛⲁⲛⲟⲩⲥ ⲧⲁⲓ ⲉⲛⲥⲉⲛⲁϥⲓⲧⲥ ⲛⲧⲟⲟⲧⲥ ⲁⲛ .,"but one thing is needed. Mary has chosen the good part, which will not be taken away from her.'",42
sahidica-new-testament,43_John_15,15,ⲁⲛⲟⲕ ⲡⲉ ⲧⲃⲱ ⲛⲉⲗⲟⲟⲗⲉ ⲙⲙⲉ ⲁⲩⲱ ⲡⲁⲉⲓⲱⲧ ⲡⲉ ⲡⲟⲩⲟⲟⲓⲉ .,"'I am the true vine, and my Father is the farmer.",1
sahidica-new-testament,43_John_15,15,ϣⲗϩ ⲛⲓⲙ ϩⲣⲁⲓ ⲛϩⲏⲧ ⲡⲉⲧⲉⲛϥⲛⲁϯ ⲕⲁⲣⲡⲟⲥ ⲁⲛ ϥⲛⲁⲥⲟⲗⲡϥ ⲁⲩⲱ ϣⲗϩ ⲛⲓⲙ ⲉⲧⲛⲁϯ ⲕⲁⲣⲡⲟⲥ ϥⲛⲁⲧⲃⲃⲟϥ ϫⲉⲕⲁⲁⲥ ⲉϥⲉϯ ϩⲟⲩⲉ ⲕⲁⲣⲡⲟⲥ .,"Every branch in me that doesn't bear fruit, he takes away. Every branch that bears fruit, he prunes, that it may bear more fruit.",2
sahidica-new-testament,43_John_15,15,ϫⲓⲛⲧⲉⲛⲟⲩ ⲛⲧⲱⲧⲛ ⲧⲉⲧⲛⲧⲃⲃⲏⲩ ⲉⲧⲃⲉⲡϣⲁϫⲉ ⲉⲛⲧⲁⲓϫⲟⲟϥ ⲛⲏⲧⲛ .,You are already pruned clean because of the word which I have spoken to you.,3
sahidica-new-testament,43_John_15,15,ϭⲱ ϩⲣⲁⲓ ⲛϩⲏⲧ ⲁⲩⲱ ⲁⲛⲟⲕ ⲛϩⲏⲧ ⲧⲏⲩⲧⲛ . ⲕⲁⲧⲁⲧϩⲉ ⲙⲡϣⲗϩ ⲉⲧⲉⲛϥⲛⲁϣϯ ⲕⲁⲣⲡⲟⲥ ⲁⲛ ϩⲁⲣⲟϥ ⲙⲙⲁⲩ ⲁⲁϥ ⲉⲓ ⲙⲏⲧⲓ ⲛϥϭⲱ ϩⲛⲧⲃⲱ ⲛⲉⲗⲟⲟⲗⲉ . ⲧⲁⲓ ϩⲱⲧⲧⲏⲩⲧⲛ ⲧⲉ ⲧⲉⲧⲛϩⲉ ⲉⲧⲉⲧⲛϣⲁⲛⲧⲙϭⲱ ⲛϩⲏⲧ .,"Remain in me, and I in you. As the branch can't bear fruit by itself, unless it remains in the vine, so neither can you, unless you remain in me.",4
sahidica-new-testament,43_John_15,15,ⲁⲛⲟⲕ ⲡⲉ ⲧⲃⲱ ⲛⲉⲗⲟⲟⲗⲉ ⲛⲧⲱⲧⲛ ⲛⲉ ⲛϣⲗϩ ⲡⲉⲧⲛⲁϭⲱ ϩⲣⲁⲓ ⲛϩⲏⲧ ⲁⲩⲱ ⲁⲛⲟⲕ ⲛϩⲏⲧϥ ⲡⲁⲓ ⲛⲁϯ ⲛⲟⲩⲕⲁⲣⲡⲟⲥ ⲉⲛⲁϣⲱϥ ϫⲉⲁϫⲛⲧ ⲛⲧⲉⲧⲛⲁϣⲣⲗⲁⲁⲩ ⲁⲛ ⲛϩⲱⲃ,"I am the vine. You are the branches. He who remains in me, and I in him, the same bears much fruit, for apart from me you can do nothing.",5
sahidica-new-testament,43_John_15,15,ⲉⲣⲉⲧⲙ ⲟⲩⲁ ϭⲱ ϩⲣⲁⲓ ⲛϩⲏⲧ . ⲁⲩⲛⲟϫϥ ⲉⲃⲟⲗ ⲛⲧϩⲉ ⲙⲡϣⲗϩ ⲁⲩⲱ ⲁϥϣⲟⲟⲩⲉ ⲁⲩⲱ ⲥⲉⲛⲁⲥⲟⲟⲩϩⲟⲩ ⲛⲥⲉⲛⲟϫⲟⲩ ⲉⲡⲕⲱϩⲧ ⲛⲥⲉⲣⲟⲭⲟⲩ .,"If a man doesn't remain in me, he is thrown out as a branch, and is withered; and they gather them, throw them into the fire, and they are burned.",6
sahidica-new-testament,43_John_15,15,ⲉⲧⲉⲧⲛϣⲁⲛϭⲱ ϩⲣⲁⲓ ⲛϩⲏⲧ ⲛⲧⲉⲛⲁϣⲁϫⲉ ϭⲱ ⲛϩⲏⲧⲧⲏⲩⲧⲛ . ⲡⲉⲧⲉⲧⲛⲁⲟⲩⲁϣϥ ⲁⲓⲧⲉⲓ ⲙⲙⲟϥ ⲁⲩⲱ ϥⲛⲁϣⲱⲡⲉ ⲛⲏⲧⲛ .,"If you remain in me, and my words remain in you, you will ask whatever you desire, and it will be done for you.",7
sahidica-new-testament,43_John_15,15,ϩⲙⲡⲁⲓ ⲁϥϫⲓ ⲉⲟⲟⲩ ⲛϭⲓⲡⲁⲉⲓⲱⲧ ϫⲉⲕⲁⲁⲥ ⲉⲧⲉⲧⲛⲉϯ ⲟⲩⲕⲁⲣⲡⲟⲥ ⲉⲛⲁϣⲱϥ ⲛⲧⲉⲧⲛϣⲱⲡⲉ ⲛⲁⲓ ⲙⲙⲁⲑⲏⲧⲏⲥ .,"'In this is my Father glorified, that you bear much fruit; and so you will be my disciples.",8
sahidica-new-testament,43_John_15,15,ⲕⲁⲧⲁⲧϩⲉ ⲉⲛⲧⲁⲡⲁⲉⲓⲱⲧ ⲙⲉⲣⲓⲧ ⲁⲛⲟⲕ ϩⲱ ⲁⲓⲙⲉⲣⲉ ⲧⲏⲩⲧⲛ . ϭⲱ ϩⲣⲁⲓ ϩⲛⲧⲁⲁⲅⲁⲡⲏ .,"Even as the Father has loved me, I also have loved you. Remain in my love.",9
sahidica-new-testament,43_John_15,15,ⲉⲧⲉⲧⲛϣⲁϩⲁⲣⲉϩ ⲉⲛⲁⲉⲛⲧⲟⲗⲏ . ⲧⲉⲧⲛⲁϭⲱ ϩⲛⲧⲁⲁⲅⲁⲡⲏ . ⲕⲁⲧⲁⲧϩⲉ ϩⲱ ⲛⲧⲁⲓ ϩⲁⲣⲉϩ ⲉⲛⲉⲛⲧⲟⲗⲏ ⲙⲡⲁⲉⲓⲱⲧ ⲁⲩⲱ ϯϭⲉⲉⲧ ϩⲛⲧⲉϥⲁⲅⲁⲡⲏ .,"If you keep my commandments, you will remain in my love; even as I have kept my Father's commandments, and remain in his love.",10
